SDRs per currency unit for the period  January 02, 2003 - December 15, 2017;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Date;ALGERIAN DINAR   (DZD)                     ;Brunei dollar   (BND)                     ;Canadian dollar   (CAD)                     ;Colombian peso   (COP)                     ;euro   (EUR)                     ;Iranian rial   (IRR)                     ;Kazakhstani tenge   (KZT)                     ;Kuwaiti dinar   (KWD)                     ;Libyan dinar   (LYD)                     ;Qatar riyal   (QAR)                     ;rial Omani   (OMR)                     ;Russian ruble   (RUB)                     ;Saudi Arabian riyal   (SAR)                     ;U.A.E. dirham   (AED)                     ;U.K. pound sterling   (GBP)                     ;U.S. dollar   (USD)                     ;Venezuelan bolivar   (VEB)                     
29-Jun-2005;;0,407162;0,558864;0,000294401;0,826103;7,62755E-05;;2,34704;0,5175;0,188279;1,78241;0,0239025;0,182756;0,186613;1,24011;0,685335;0,00035784
30-Jun-2005;;0,407868;0,560153;0,000294417;0,830145;7,64078E-05;;2,35111;0,5175;;1,7855;0,0239807;0,183073;0,186936;1,23128;0,686524;0,000358461
1-Jul-2005;;0,407637;;0,000295457;0,830022;;;;0,5175;0,188655;1,78597;0,0239442;0,183122;0,186986;1,2222;0,686706;0,000358556
4-Jul-2005;;0,408091;0,55779;;0,822726;0,000076917;;2,36889;0,5175;0,190032;1,799;0,0240175;0,184457;0,18835;1,21638;0,691715;0,000361171
5-Jul-2005;;0,408653;0,557033;;0,822903;7,70048E-05;;2,37159;0,5175;0,190248;1,80105;0,0240175;0,184668;0,188565;1,215;0,692504;0,000361583
6-Jul-2005;;0,407916;0,560002;0,000296076;0,824707;;;2,3708;0,5175;0,190185;1,80046;0,0240219;0,184607;0,188502;1,21501;0,692275;0,000361464
7-Jul-2005;;;0,562125;0,000295308;0,82585;7,67852E-05;;2,36535;0,5175;0,189748;1,79631;0,0239563;0,184182;0,188069;1,20566;0,690683;0,000360632
8-Jul-2005;;;0,568065;0,000297292;0,825535;;;;0,5175;0,19052;1,80363;0,0240484;0,184932;0,188834;1,2028;0,693494;0,0003621
11-Jul-2005;;0,407356;;;0,829564;7,68243E-05;;2,36629;0,5175;0,189824;1,79703;0,0240623;0,184255;0,188144;1,20482;0,690958;0,000360776
12-Jul-2005;;0,405267;0,569008;0,000295009;0,834236;7,62579E-05;;2,34833;0,5175;0,188382;1,78338;0,0239811;0,182856;0,186715;1,21247;0,685711;0,000358036
13-Jul-2005;;0,406566;0,568087;0,000295209;0,835573;7,62672E-05;;2,34861;0,5175;0,188405;1,7836;0,0240059;0,182879;0,186738;1,21118;0,685795;0,00035808
14-Jul-2005;;0,407517;;0,000296183;0,831354;;;2,35941;0,5175;0,189271;1,7918;0,024032;0,183719;0,187596;1,21138;0,688948;0,000359726
15-Jul-2005;;0,407362;;0,000295492;0,831009;;;;0,5175;0,189099;1,79017;0,0240445;0,183552;0,187425;1,2111;0,68832;0,000359398
18-Jul-2005;;0,408891;0,567905;0,000295876;0,831731;7,67097E-05;;2,36303;0,5175;0,189562;1,79455;0,0240649;0,184001;0,187884;1,20454;0,690004;0,000360278
19-Jul-2005;;0,410671;0,567979;;0,828349;;;2,37092;0,5175;0,190195;1,80055;0,0241011;0,184616;0,188512;1,20358;0,69231;0,000361482
20-Jul-2005;;0,407829;0,564933;;0,832699;7,67673E-05;;2,36401;0,5175;0,189641;1,7953;0,0240735;0,184078;0,187962;1,20083;0,690292;0,000360428
21-Jul-2005;;0,408742;0,565083;0,000297552;0,838658;7,65385E-05;;2,35671;0,5175;0,189054;1,78975;0,0240605;0,183509;0,187381;1,20235;0,688158;0,000359314
22-Jul-2005;;0,413278;;0,000297055;0,834265;;;;0,5175;0,188746;1,78682;0,0240397;0,183209;0,187075;1,20114;0,687034;0,000358727
25-Jul-2005;;0,415783;0,565712;0,000297727;0,832075;0,000076663;;2,36185;0,5175;0,189467;1,79365;0,0240385;0,183909;0,18779;1,19925;0,68966;0,000360098
26-Jul-2005;;0,415164;0,562005;0,000298456;0,828351;7,67994E-05;;2,36658;;0,189846;1,79725;0,0240875;0,184278;0,188166;1,2022;0,691041;0,000360819
27-Jul-2005;;0,413926;;;0,829561;;;2,36944;0,5175;0,190076;1,79942;0,0240817;0,184501;0,188394;1,20234;0,691877;0,000361256
28-Jul-2005;;0,414202;0,558837;0,000298035;0,834422;7,66483E-05;;2,36166;;0,189452;1,79351;0,0240434;0,183895;0,187775;1,20446;0,689605;0,000360069
29-Jul-2005;;0,4144;0,561852;;0,832934;;;;;;;0,0240543;;;1,20935;0,688774;0,000359636
1-Aug-2005;;0,412304;;0,000296749;0,837054;7,61582E-05;;2,34604;0,5175;0,188199;1,78165;0,0239567;0,182678;0,186533;1,21198;0,685043;0,000357687
2-Aug-2005;;0,41284;;0,000296626;0,836543;7,61242E-05;;2,34499;0,5175;0,188115;1,78085;0,0239564;0,182597;;1,21342;0,684737;0,000357528
3-Aug-2005;;0,41206;;;0,840166;7,58633E-05;;2,33773;0,5175;0,187532;1,77534;0,0238644;0,182031;0,185873;1,21465;0,682618;0,000356421
4-Aug-2005;;0,413808;0,562909;0,000295791;0,840459;7,58388E-05;;2,33646;0,5175;0,18743;1,77437;0,0239507;0,181932;0,185772;1,21337;0,682246;0,000356227
5-Aug-2005;;0,412158;0,559476;0,000295498;0,844518;;;;0,5175;0,187317;1,7733;0,0239938;0,181822;0,185659;1,2125;0,681833;0,000356011
8-Aug-2005;;0,411396;0,561482;0,000295183;0,842632;0,000075713;;2,33284;0,5175;0,18714;1,77163;0,0239556;0,181651;0,185484;1,21776;0,68119;0,000355676
9-Aug-2005;;;0,561679;0,000295452;0,843418;0,000075802;;2,33559;0,5175;0,18736;1,77371;0,0240315;0,181864;0,185702;1,21572;0,681991;0,000356094
10-Aug-2005;;0,412174;0,561393;0,000294986;0,841794;7,55866E-05;;2,32921;0,5175;0,186848;1,76886;0,023954;0,181367;0,185195;1,22015;0,680128;0,000355121
11-Aug-2005;;0,412535;0,564294;0,000295084;0,841828;0,000075419;;2,32404;0,5175;0,186434;1,76494;;0,180965;0,184784;1,22328;0,67862;0,000354334
12-Aug-2005;;0,410467;0,566106;0,000292337;0,842501;;;;0,5175;0,185804;1,75898;0,0238882;0,180354;0,18416;1,22794;0,676327;0,000353136
15-Aug-2005;;0,410489;0,566935;0,000293981;0,839726;;;2,32404;0,5175;0,186434;1,76494;0,0239107;0,180966;0,184784;1,22783;0,678621;0,000354334
16-Aug-2005;;0,409677;0,567187;0,000294358;0,836656;7,54821E-05;;;0,5175;0,186673;1,7672;0,0239121;0,181197;0,185021;1,22845;0,67949;0,000354788
17-Aug-2005;;0,409728;0,563122;0,00029544;0,83616;7,55417E-05;;2,32886;0,5175;0,18682;1,7686;0,0238832;0,18134;0,185167;1,23092;0,680026;0,000355068
18-Aug-2005;;0,411066;0,560213;0,000296306;0,833477;7,57942E-05;;2,33716;0,5175;0,187487;1,77491;0,023951;0,181987;0,185827;1,23087;0,682451;0,000356334
19-Aug-2005;;0,409959;0,563216;0,000296296;0,832937;;;;0,5175;0,187826;1,77812;0,0239049;0,182317;0,186164;1,2279;0,683688;0,00035698
22-Aug-2005;;0,408885;0,566279;0,000296047;0,833978;7,57197E-05;;2,33512;0,5175;0,187323;1,77336;0,0238535;0,181828;0,185665;1,22809;0,681856;0,000356023
23-Aug-2005;;0,409126;0,569342;0,000296103;0,834656;7,57689E-05;;2,33664;0,5175;0,187445;1,77451;0,0238989;0,181946;0,185786;1,2265;0,682299;0,000356255
24-Aug-2005;;0,407992;0,571318;0,000296702;0,834234;;;2,33966;0,5175;0,187687;1,77681;0,0239005;0,182182;0,186026;1,22563;0,683182;0,000356716
25-Aug-2005;;0,407125;0,572344;0,000295278;0,83527;7,56005E-05;;2,33093;0,5175;0,186987;1,77017;0,0239177;0,181502;0,185332;1,22684;0,680631;0,000355384
26-Aug-2005;;0,406345;;;0,837198;;;;0,5175;0,186885;1,76921;0,0239104;0,181403;0,185231;1,22719;0,680262;0,000355191
29-Aug-2005;;0,407269;0,569904;0,000295735;0,838325;7,57551E-05;;2,33622;0,5175;0,187411;1,77419;0,0239892;0,181913;0,185752;;0,682175;0,00035619
30-Aug-2005;;0,406904;0,574388;0,000297117;0,834277;0,000076024;;2,34555;0,5175;0,188159;1,78127;0,0239937;0,18264;0,186494;1,22214;0,6849;0,000357613
31-Aug-2005;;0,40675;0,57617;0,000297274;0,835573;0,000076036;;2,34592;0,5175;0,188189;1,78156;0,0239877;0,182669;0,186524;1,2213;0,685008;0,000357669
1-Sep-2005;;0,40331;0,572885;0,000294779;0,840911;7,53565E-05;;;0,5175;0,186487;1,76544;0,0238483;0,181016;0,184836;1,22899;0,678811;0,000354433
2-Sep-2005;;0,402376;0,567058;0,000293094;0,844985;;;;0,5175;0,185104;1,75235;0,0238053;0,179674;0,183466;1,2382;0,673778;0,000351806
5-Sep-2005;;0,402448;;0,00029316;0,843673;7,47078E-05;;2,30443;0,5175;0,184861;1,75005;0,0238634;0,179438;0,183225;1,24398;0,672893;0,000351343
6-Sep-2005;;0,403056;0,568693;0,000294095;0,842651;7,49294E-05;;2,31178;0,5175;0,18545;1,75563;0,0239284;0,18001;0,183809;1,24491;0,675039;0,000352464
7-Sep-2005;;0,403072;0,569628;0,000295525;0,841376;7,49917E-05;;2,31421;0,5175;0,185646;1,75748;0,0239615;0,1802;0,184003;1,24277;0,67575;0,000352835
8-Sep-2005;;0,404028;0,573034;0,00029718;0,841388;7,51753E-05;;2,32039;0,5175;0,186141;1,76217;0,023979;0,180681;0,184494;1,24399;0,677555;0,000353778
9-Sep-2005;;0,403938;0,576386;0,000296111;0,841598;;;;0,5175;0,186233;1,76304;0,0239946;0,18077;0,184585;1,24237;0,677888;0,000353952
12-Sep-2005;;0,405747;0,573242;0,000294767;0,836624;0,000075337;;2,32693;0,5175;0,186666;;0,0239614;0,18119;0,185014;1,24111;0,679464;0,000354774
13-Sep-2005;;0,405719;0,576951;0,00029519;0,835895;7,54814E-05;;2,33191;0,5175;0,187065;1,77092;0,0239881;0,181578;0,18541;1,24165;0,680918;0,000355534
14-Sep-2005;;0,405388;0,575403;0,000296399;0,837649;0,000075398;;2,32959;0,5175;0,186879;1,76916;0,0240232;0,181398;0,185226;1,24022;0,680241;0,00035518
15-Sep-2005;;0,406053;0,575262;0,000297852;0,833716;0,000075586;;2,33592;0,5175;0,187387;1,77396;0,0240884;0,18189;0,185729;1,2339;0,682088;0,000356145
16-Sep-2005;;0,406036;0,576379;0,000296482;0,834796;;;;0,5175;0,187323;1,77336;;0,181828;0,185665;1,23498;0,681856;0,000356023
19-Sep-2005;;0,407259;0,58571;0,000297538;0,831435;7,58672E-05;;2,34565;0,5175;0,188167;1,78135;0,0240679;0,182648;0,186502;1,23458;0,684929;0,000357628
20-Sep-2005;;0,40765;0,584706;0,000298088;0,831675;;;2,34343;0,5175;0,187989;1,77966;0,0240889;0,182475;0,186326;1,2352;0,684281;0,00035729
21-Sep-2005;;0,406013;0,584106;0,000296879;0,834961;0,000075653;;2,33902;0,5175;0,187636;1,77632;0,0240651;0,182132;0,185975;1,23608;0,682995;0,000356618
22-Sep-2005;;0,406715;0,585332;0,000298204;0,835144;7,56757E-05;;2,33973;0,5175;0,187692;1,77685;0,02409;0,182187;0,186031;1,23092;0,6832;0,000356725
23-Sep-2005;;0,407934;;0,000299377;0,831718;;;;0,5175;0,188557;1,78504;0,02414;0,183026;0,186889;1,22568;0,686349;0,000358369
26-Sep-2005;;0,408681;0,588673;0,000300939;0,829127;0,000076285;;2,36013;0,5175;0,189329;1,79235;0,0241418;0,183776;0,187654;1,22215;0,689159;0,000359837
27-Sep-2005;;0,408278;0,58613;0,000301645;0,828969;7,64272E-05;;2,36479;0,5175;0,189703;1,79589;0,0241713;0,184139;0,188025;1,21939;0,69052;0,000360547
28-Sep-2005;;0,407928;0,585638;0,000301289;0,830762;7,63889E-05;;2,36361;0,5175;0,189608;1,79499;0,0241856;0,184046;0,18793;1,21878;0,690174;0,000360367
29-Sep-2005;;0,40828;0,587958;0,000300608;0,8316;7,63012E-05;;2,36089;0,5175;0,18939;1,79293;0,0241897;0,183835;0,187714;1,21752;0,689381;0,000359952
30-Sep-2005;;0,408448;0,594187;0,000301322;0,83079;;;;0,5175;0,189536;1,7943;0,0241778;0,183976;0,187858;1,21859;0,68991;0,000360229
3-Oct-2005;;0,409111;0,594841;0,000303085;0,827583;7,67004E-05;;2,37509;0,5175;0,190529;1,80371;0,0242379;0,18494;0,188843;1,21637;0,693525;0,000362116
4-Oct-2005;;0,409734;0,591826;0,000303032;0,828114;;;2,37561;0,5175;0,190571;1,80411;0,0242181;0,184981;0,188885;1,21866;0,693679;0,000362197
5-Oct-2005;;0,409112;;0,000302324;0,827041;;;2,37075;0,5175;0,190181;1,80041;0,0241915;0,184602;0,188498;1,22121;0,692258;0,000361455
6-Oct-2005;;0,409076;0,583717;0,000300799;0,832293;7,63267E-05;;2,36325;0,5175;0,18958;1,79472;0,0241954;0,184019;0,187902;1,22129;0,69007;0,000360312
7-Oct-2005;;0,408982;0,585623;0,000298764;0,835495;;;;0,5175;0,189008;1,78931;0,0241759;0,183464;0,187336;1,21595;0,68799;0,000359226
10-Oct-2005;;0,409381;;0,000299328;0,833294;7,62309E-05;;;0,5175;0,189384;1,79286;0,0242127;0,183828;0,187708;1,21265;0,689356;0,000359939
11-Oct-2005;;0,410114;0,588395;0,000300328;0,831511;7,64601E-05;;;0,5175;0,190016;1,79885;0,0242209;0,184442;0,188334;1,21268;0,691658;0,000361141
12-Oct-2005;;0,409775;0,592033;0,000301353;0,832266;7,65933E-05;;2,37361;0,5175;0,19041;1,80258;0,0242129;0,184825;0,188725;1,21;0,693093;0,000361891
13-Oct-2005;;0,409164;0,585626;0,000301463;0,830461;7,66058E-05;;2,37399;0,5175;0,190441;1,80288;0,0242388;0,184855;0,188756;1,21256;0,693206;0,00036195
14-Oct-2005;;0,410088;0,584658;0,000301511;0,831736;;;;0,5175;0,190432;1,80279;0,0242485;0,184846;0,188746;1,21249;0,693171;0,000361931
17-Oct-2005;;0,410179;0,586293;;0,831642;7,64383E-05;;2,36907;0,5175;0,190046;1,79913;0,0242478;0,184471;0,188364;1,21606;0,691767;0,000361198
18-Oct-2005;;0,410484;0,589106;0,000302826;0,829513;7,67601E-05;;2,37983;0,5175;0,190909;1,80731;0,0242856;0,185309;0,18922;1,21331;0,694909;0,000362839
19-Oct-2005;;0,409154;0,589012;;0,828946;;;2,37561;0,5175;0,190571;1,80411;0,024194;0,184981;0,188885;1,21956;0,693679;0,000362197
20-Oct-2005;;0,408994;0,589352;0,000303635;0,828929;7,65864E-05;;2,37497;0,5175;0,190519;1,80362;0,0242293;0,184931;0,188833;1,22491;0,69349;0,000362098
21-Oct-2005;;0,408869;;0,000302265;0,831145;;;;0,5175;0,19009;1,79956;0,0242216;0,184514;0,188408;1,22776;0,691929;0,000361283
24-Oct-2005;;0,409083;0,583839;0,000303235;0,828926;7,66015E-05;;2,37675;0,5175;0,190662;1,80497;0,0242451;0,185069;0,188975;1,22666;0,69401;0,000362369
25-Oct-2005;;0,408263;0,587247;0,000302441;0,830603;;;2,36709;0,5175;0,189887;1,79763;0,0241601;0,184317;0,188207;1,22914;0,69119;0,000360897
26-Oct-2005;;0,408774;0,590161;0,000302386;0,832873;7,62492E-05;;2,36529;0,5175;0,189743;1,79627;0,0242651;0,184177;0,188064;1,22662;0,690665;0,000360623
27-Oct-2005;;0,407658;0,589025;0,000301061;0,835736;7,60635E-05;;2,35953;0,5175;0,189281;1,79189;0,0241924;0,183729;0,187606;1,2299;0,688983;0,000359745
28-Oct-2005;;0,408196;0,58502;0,000300728;0,835855;;;;0,5175;0,189183;1,79097;0,0242266;0,183634;0,187509;1,2272;0,688627;0,000359559
31-Oct-2005;;0,408807;0,586103;0,000302092;0,831583;7,63337E-05;;2,3687;0,5175;0,190016;1,79886;0,0242662;0,184443;0,188335;1,22943;0,69166;0,000361142
1-Nov-2005;;;0,588903;0,000302933;0,832109;7,64606E-05;;2,37316;0,5175;0,190374;1,80224;0,0242455;0,18479;0,188689;1,22599;0,692962;0,000361822
2-Nov-2005;;0,409508;0,587961;0,000303571;0,832138;7,65737E-05;;2,37641;0,5175;0,190635;1,80471;0,0242792;0,185043;0,188948;1,22482;0,693911;0,000362318
3-Nov-2005;;;0,585545;0,000302812;0,833234;7,63709E-05;;;0,5175;0,190109;1,79973;0,0242343;0,184533;0,188427;1,22996;0,691997;0,000361318
4-Nov-2005;;0,409316;0,58897;0,000304597;0,830098;;;;0,5175;0,191108;1,80919;;0,185502;0,189416;1,22758;0,695632;0,000363216
7-Nov-2005;;0,41113;0,587245;;0,826356;7,70455E-05;;2,39342;0,5175;0,192;1,81763;;;0,190301;1,22171;0,69888;0,000364912
8-Nov-2005;;0,412297;0,590244;0,000307331;0,823706;7,73414E-05;;2,40262;0,5175;0,192737;1,82461;0,024327;0,187084;0,191032;1,21721;0,701564;0,000366314
9-Nov-2005;;0,411943;0,590996;0,000307062;0,822741;7,72791E-05;;2,40041;0,5175;0,192561;1,82294;0,0243139;0,186912;0,190857;1,21771;0,700921;0,000365978
10-Nov-2005;;0,411191;0,589141;0,00030677;0,823014;0,000077147;;2,39631;0,5175;0,192232;1,81983;0,0242846;0,186593;0,19053;1,22354;0,699723;0,000365352
11-Nov-2005;;0,412677;;0,00030798;0,821424;;;;0,5175;0,192926;1,8264;0,024317;0,187267;0,191219;1,22192;0,702252;0,000366673
14-Nov-2005;;0,412332;0,586559;0,000307686;0,821764;7,73435E-05;;2,40268;0,5175;0,192743;1,82466;0,0243394;0,187089;0,191037;1,22363;0,701583;0,000366324
15-Nov-2005;;0,41313;0,589801;0,000308844;0,821616;7,76088E-05;;2,41172;0,5175;0,193468;1,83153;0,0244095;0,187793;0,191755;1,21964;0,704222;0,000367702
16-Nov-2005;;0,413684;0,590883;0,000308808;0,822311;7,76164E-05;;2,41169;0,5175;0,193465;1,83151;0,0244197;0,18779;0,191753;1,21505;0,704214;0,000367697
17-Nov-2005;;0,413625;0,593328;0,000308953;0,822959;7,75609E-05;;2,4105;0,5175;0,19337;1,8306;0,0243754;0,187697;0,191658;1,20973;0,703865;0,000367515
18-Nov-2005;;0,414133;0,591972;0,000309292;0,822861;;;;0,5175;0,193562;1,83242;0,0244271;0,187884;0,191849;1,2065;0,704565;0,000367881
21-Nov-2005;;0,412333;0,593278;0,000307875;0,828252;7,72733E-05;;2,40156;0,5175;0,192652;1,82381;0,0243707;0,187001;0,190948;1,20567;0,701255;0,000366152
22-Nov-2005;;0,414226;0,598342;0,000309363;0,824111;7,75926E-05;;2,41201;0,5175;0,193491;1,83175;0,024446;0,187815;0,191779;1,20556;0,704308;0,000367746
23-Nov-2005;;0,414056;0,598948;0,000308059;0,826566;7,73451E-05;;2,40379;0,5175;0,192832;1,82551;0,024434;0,187175;0,191125;1,20784;0,701907;0,000366493
24-Nov-2005;;;0,598651;;0,826295;;;;0,5175;0,192654;1,82382;;0,187003;0,190949;1,20946;0,70126;0,000366155
25-Nov-2005;;;0,601243;;0,826907;;;;0,5175;0,193124;1,82828;;0,187459;0,191415;1,20848;0,702973;0,000367049
28-Nov-2005;;0,415253;0,604303;;0,826022;;;2,41245;0,5175;0,193526;1,83208;0,0244004;0,18785;0,191814;1,20522;0,704436;0,000367813
29-Nov-2005;;0,414394;0,600558;0,000308406;0,826726;7,72316E-05;;2,40079;0,5175;0,192591;1,82323;0,0243996;0,186942;0,190887;1,20963;0,701031;0,000366035
30-Nov-2005;;0,414951;0,60149;;0,826396;;;2,40473;0,5175;0,192907;1,82622;0,0243989;0,187248;0,191199;1,21266;0,70218;0,000366635
1-Dec-2005;;0,415491;0,601248;0,000308909;0,825296;7,73961E-05;;2,40643;0,5175;0,193044;1,82751;0,024385;0,187381;0,191335;1,21458;0,702679;0,000366896
2-Dec-2005;;0,416429;0,606073;0,000310029;0,824265;;;;0,5175;0,193594;1,83272;0,024329;0,187915;0,19188;1,21656;0,704681;0,000367941
5-Dec-2005;;0,416358;0,608177;0,000309304;0,827783;0,00007745;;2,40917;0,5175;0,193263;1,82959;0,0242597;0,187594;0,191553;1,2211;0,703478;0,000367313
6-Dec-2005;;;0,608044;0,000309142;0,828368;7,74081E-05;;2,4076;0,5175;0,193137;1,8284;0,0243156;0,187472;;1,2184;0,70302;0,000367074
7-Dec-2005;;0,417855;0,608094;0,00030969;0,824729;;;2,41197;0,5175;0,193488;1,83172;0,0243481;0,187812;0,191775;1,22068;0,704295;0,00036774
8-Dec-2005;;0,416435;;;0,825668;;;2,40363;0,5175;0,192819;1,82538;0,0242189;0,187163;0,191112;1,22475;0,70186;
9-Dec-2005;;;0,605391;0,000308278;0,826179;;;;0,5175;0,192594;1,82326;0,0242359;0,186945;0,19089;1,22697;0,701043;0,000366042
12-Dec-2005;;0,415222;0,60737;0,000307197;0,833439;7,69461E-05;;2,3935;0,5175;0,192006;1,81769;0,0242194;0,186374;0,190307;1,23251;0,698901;0,000364923
13-Dec-2005;;0,416066;;;0,832206;7,68407E-05;;2,38996;0,5175;0,191722;1,815;0,0243045;0,186098;0,190025;1,23341;0,697867;0,000364383
14-Dec-2005;;0,415557;0,602091;0,00030513;0,834514;7,64531E-05;;2,37764;0,5175;0,190734;1,80565;0,0242235;0,185139;0,189046;1,22907;0,694271;0,000362506
15-Dec-2005;;0,414796;0,598099;0,0003043;0,830834;7,62408E-05;;2,3713;0,5175;0,190225;1,80083;0,0241352;0,184645;0,188542;1,22724;0,692419;0,000361539
16-Dec-2005;;0,415447;0,599531;0,000304519;0,830779;;;;0,5175;0,190466;1,80312;0,0241969;0,184879;0,188781;1,22651;0,693298;0,000361998
19-Dec-2005;;0,415931;0,595474;0,000304135;0,829737;7,62716E-05;;2,37252;0,5175;0,190323;1,80176;0,0241891;0,18474;0,188639;1,22365;0,692775;0,000361725
20-Dec-2005;;0,417372;0,591414;;0,829635;7,63858E-05;;2,37659;0,5175;0,19065;1,80485;0,0242096;0,185057;0,188963;1,22596;0,693965;0,000362346
21-Dec-2005;;0,418209;0,596185;;0,827761;7,67292E-05;;2,3878;0,5175;0,191549;1,81336;0,0242409;0,18593;0,189854;1,21961;0,697238;0,000364055
22-Dec-2005;;0,418572;;0,000305665;0,826228;7,69025E-05;;2,39346;0,5175;0,192003;1,81766;0,0242334;0,186371;0,190304;1,21467;0,69889;0,000364918
23-Dec-2005;;0,418187;;0,000305747;0,827952;;;;0,5175;0,191803;1,81577;0,0242587;0,186177;0,190106;1,21208;0,698163;0,000364538
26-Dec-2005;;;;0,000305895;0,827952;7,68056E-05;;2,39097;;0,191803;1,81577;0,0242368;0,186177;0,190106;1,21208;0,698163;0,000364538
27-Dec-2005;;0,419036;;0,000306021;0,827803;7,68287E-05;;2,39195;0,5175;0,191882;1,81651;0,0242368;0,186253;0,190184;1,20888;0,69845;0,000364688
28-Dec-2005;;0,418242;0,59885;0,000305286;0,830546;7,66693E-05;;2,38699;0,5175;0,191484;1,81275;0,0242459;0,185867;0,189789;1,21076;0,697001;0,000363931
29-Dec-2005;;0,419989;0,600896;0,000306589;0,827446;0,000076971;;;0,5175;0,192237;1,81988;0,0243051;0,186598;0,190536;1,20468;0,699743;0,000365363
30-Dec-2005;;0,420418;;;0,825389;;;;0,5175;0,192214;1,81966;0,0243085;0,186576;0,190513;1,20474;0,69966;0,00036532
2-Jan-2006;;;;0,000306499;0,827951;7,69691E-05;;2,39764;0,5175;0,192338;1,82083;;0,186696;0,190636;;0,700111;0,000365555
3-Jan-2006;;0,421167;0,603269;0,000305593;0,828925;7,67416E-05;;2,39055;0,5175;0,19177;1,81545;;0,186145;0,190073;1,20726;0,698042;0,000364475
4-Jan-2006;;0,420505;0,601671;0,000303568;0,837139;7,61847E-05;;2,37268;0,5175;0,190336;1,80188;;0,184753;0,188652;1,21549;0,692824;0,00036175
5-Jan-2006;;0,420579;0,596095;0,000303437;0,837073;7,61556E-05;;2,37152;0,5175;0,190243;1,801;;0,184662;0,188559;1,21427;0,692483;0,000361572
6-Jan-2006;;0,420029;0,594235;0,000303582;0,837035;;;;0,5175;0,190155;1,80017;;0,184577;0,188472;1,21523;0,692165;0,000361406
9-Jan-2006;;0,422512;0,590729;;0,834203;7,59239E-05;;;0,5175;0,189747;1,79631;;0,184181;;1,21953;0,69068;0,000360631
10-Jan-2006;;;0,593755;0,000303028;0,83292;7,58784E-05;;;0,5175;0,189675;1,79563;0,0242404;0,184111;0,187997;1,22135;0,690418;0,000360494
11-Jan-2006;;0,422305;0,596843;;0,835455;;;;0,5175;0,189875;1,79751;0,0242648;0,184305;0,188194;1,21469;0,691144;0,000360873
12-Jan-2006;;0,424148;0,592786;0,000302943;0,834724;7,57351E-05;;;0,5175;0,189317;1,79223;0,0242675;0,183764;0,187642;1,21856;0,689114;0,000359813
13-Jan-2006;;0,423945;0,595341;0,000303954;0,83234;;;;0,5175;0,189937;1,7981;0,0242807;0,184365;0,188256;1,22144;0,69137;
16-Jan-2006;;0,424417;0,595827;0,000303455;0,835544;7,58075E-05;;;0,5175;0,189519;1,79414;0,0243757;0,183959;0,187842;1,22041;0,689848;0,000360196
17-Jan-2006;;0,423865;0,594168;0,00030431;0,835336;;;;0,5175;0,190052;1,79919;0,0244711;0,184477;0,18837;1,21783;0,69179;0,00036121
18-Jan-2006;;0,422821;0,588943;0,000304109;0,837345;7,58561E-05;;2,36505;0,5175;0,189724;1,79608;0,0244006;0,184158;0,188045;1,2198;0,690594;0,000360586
19-Jan-2006;;0,424113;0,593511;0,000304574;0,835278;;;2,36937;0,5175;0,19007;1,79937;0,024459;0,184495;0,188388;1,21476;0,691856;0,000361245
20-Jan-2006;;0,423762;;0,000304794;0,834855;;;;;0,190053;1,7992;0,0244528;0,184478;0,188371;1,2179;0,691792;0,000361211
23-Jan-2006;;0,423112;0,59604;;0,8424;7,53692E-05;;2,34987;0,5175;0,188506;1,78455;;0,182976;;1,22363;0,686161;0,000358271
24-Jan-2006;;0,423194;0,594464;0,000303508;0,84253;7,54281E-05;;2,35119;0,5175;0,188612;1,78556;0,0245285;0,183079;0,186943;1,22466;0,686547;
25-Jan-2006;;0,422206;0,596927;;0,842693;7,52912E-05;;2,34743;0,5175;0,188311;1,78271;0,0244975;0,182787;0,186644;1,22847;0,685451;0,0003579
26-Jan-2006;;0,4242;0,597744;;0,842567;0,000075509;;2,35474;0,5175;0,188897;1,78826;0,0245831;0,183356;;1,22865;0,687585;0,000359015
27-Jan-2006;;0,424855;0,601477;0,00030391;0,840032;;;;0,5175;0,189598;1,79489;0,0246266;0,184036;0,18792;1,22602;0,690135;0,000360346
30-Jan-2006;;;0,605354;;0,836929;7,60214E-05;;2,37228;0,5175;0,190304;1,80158;0,0246333;0,184722;0,18862;1,22332;0,692707;0,000361689
31-Jan-2006;;;0,604818;;0,838385;7,59275E-05;;2,36935;0,5175;0,190069;1,79935;0,0245943;0,184494;;1,22548;0,691851;0,000361242
1-Feb-2006;;0,42631;0,606862;;0,836699;0,000075946;;2,36967;0,5175;0,190095;1,79959;0,0246207;0,184518;0,188412;1,22931;0,691944;0,000361291
2-Feb-2006;;0,425033;0,606653;;0,836808;7,60946E-05;;;0,5175;0,190529;1,80371;0,0246018;0,18494;;1,23108;0,693526;0,000362117
3-Feb-2006;;0,424728;0,60449;;0,836323;;;;0,5175;0,190498;1,80341;0,0246124;0,18491;0,188812;1,23122;0,693411;0,000362057
